1.57835,-8.20344,0,0,0,0.343095,0.939301,1,3
3.5996,-8.17421,0,0,0,0.450794,0.892628,1,3
5.23504,-7.74096,0,0,0,0.260776,0.965399,1,3
6.16418,-6.66427,0,0,0,0.500078,0.86598,1,3
6.30197,-5.45901,0,0,0,0.733964,0.679189,1,3
5.77899,-4.47686,0,0,0,0.865717,0.500533,1,3
4.96708,-3.61901,0,0,0,0.830077,0.557649,1,3
4.88991,-2.51382,0,0,0,0.673539,0.739152,1,3
5.02461,-1.34426,0,0,0,0.724175,0.689616,1,3
4.97563,-0.286127,0,0,0,0.723492,0.690332,1,3
4.93803,0.796926,0,-2.99342E-008,-3.01433E-008,0.999911,-0.0133191,1,3
4.91315,1.87526,0,0,0,0.706317,0.707896,1,3
4.89852,2.98538,0,0,0,0.708442,0.705769,1,3
4.98461,3.84684,0,0,0,0.710684,0.703512,1,3
5.01517,4.73884,0,0,0,0.710809,0.703385,1,3
4.92938,5.48292,0,0,0,0.785001,0.619494,1,3
4.18527,6.09005,0,-1.81027E-009,-8.61434E-009,0.993965,0.109697,1,3
3.33063,6.14976,0,0,0,0.981056,0.193726,1,3
2.3803,5.95587,0,0,0,0.976057,0.217517,1,3
1.43282,5.59775,0,0,0,0.985055,0.172242,1,3
0.429546,5.71957,0,0,0,0.999476,0.0323551,1,3
-0.662649,5.60168,0,0,0,-0.999999,0.00153392,1,3
-1.67647,5.50028,0,0,0,-0.999287,0.0377427,1,3
-2.81875,5.36053,0,0,0,-0.994335,0.106287,1,3
-3.86803,4.89305,0,0,0,-0.962206,0.272324,0,3
-4.54917,3.85417,0,0,0,-0.859641,0.510898,0,3
-4.47353,2.72397,0,0,0,-0.691436,0.722437,0,3
-4.32426,1.59846,0,0,0,-0.777725,0.628605,0,3
-4.71364,0.49051,0,0,0,-0.854645,0.519213,0,3
-5.02948,-0.540675,0,0,0,-0.751786,0.659407,0,3
-4.87736,-1.5482,0,0,0,-0.663805,0.747906,0,3
-4.8581,-2.58127,0,0,0,-0.747152,0.664653,0,3
-4.88557,-3.62008,0,0,0,-0.675841,0.737047,0,3
-4.38728,-4.66381,0,0,0,-0.493485,0.869755,0,3
-3.77071,-5.72008,0,0,0,-0.530986,0.847381,0,3
-3.01616,-6.63681,0,0,0,-0.421803,0.906687,0,3
-0.416705,-8.46992,0,0,0,0.0257932,0.999667,0,3
